U,delta,r
6.325620174407959,0.5018935799598694,2.0791851056856103e-05
6.325620174407959,0.5018935799598694,2.0791851056856103e-05
6.325620174407959,0.5018935799598694,2.0791851056856103e-05
6.325620174407959,0.5018935799598694,2.0791851056856103e-05
6.325620174407959,0.5201440453529358,2.1547908545471728e-05
6.325620174407959,0.5201440453529358,2.1547908545471728e-05
6.325620174407959,0.5201440453529358,2.1547908545471728e-05
6.325620174407959,0.37438273429870605,1.550948218209669e-05
6.325620174407959,0.37438273429870605,1.550948218209669e-05
6.325620174407959,0.37438273429870605,1.550948218209669e-05
6.325620174407959,0.37438273429870605,1.550948218209669e-05
6.325620174407959,0.5191392302513123,2.1506282791960984e-05
6.325620174407959,0.5191392302513123,2.1506282791960984e-05
6.325620174407959,0.5191392302513123,2.1506282791960984e-05
6.325620174407959,0.5191392302513123,2.1506282791960984e-05
6.325620174407959,0.48705416917800903,2.017710176005494e-05
6.325620174407959,0.48705416917800903,2.017710176005494e-05
6.325620174407959,0.48705416917800903,2.017710176005494e-05
6.325620174407959,0.6122220754623413,2.536240754125174e-05
6.325620174407959,0.6122220754623413,2.536240754125174e-05
6.325620174407959,0.6122220754623413,2.536240754125174e-05
6.325620174407959,0.5773244500160217,2.3916711143101566e-05
6.325620174407959,0.5773244500160217,2.3916711143101566e-05
6.325620174407959,0.5773244500160217,2.3916711143101566e-05
6.325620174407959,0.7047579884529114,2.9195876777521335e-05
6.325620174407959,0.7047579884529114,2.9195876777521335e-05
6.325620174407959,0.7047579884529114,2.9195876777521335e-05
6.325620174407959,0.7047579884529114,2.9195876777521335e-05
6.325620174407959,0.7931298613548279,3.2856842153705657e-05
6.325620174407959,0.7931298613548279,3.2856842153705657e-05
6.325620174407959,0.7931298613548279,3.2856842153705657e-05
6.325620174407959,0.8583464622497559,3.555855801096186e-05
6.325620174407959,0.8583464622497559,3.555855801096186e-05
6.325620174407959,0.8583464622497559,3.555855801096186e-05
6.325620174407959,0.8583464622497559,3.555855801096186e-05
6.325620174407959,0.7642913460731506,3.166215174132958e-05
6.325620174407959,0.7642913460731506,3.166215174132958e-05
6.325620174407959,0.7642913460731506,3.166215174132958e-05
6.325620174407959,0.7258688807487488,3.0070432330830954e-05
6.325620174407959,0.7258688807487488,3.0070432330830954e-05
6.325620174407959,0.7258688807487488,3.0070432330830954e-05
6.325620174407959,0.8085572123527527,3.34959477186203e-05
6.325620174407959,0.8085572123527527,3.34959477186203e-05
6.325620174407959,0.8085572123527527,3.34959477186203e-05
6.325620174407959,0.9603960514068604,3.9786147681297734e-05
6.325620174407959,0.9603960514068604,3.9786147681297734e-05
6.325620174407959,0.9603960514068604,3.9786147681297734e-05
6.325620174407959,0.9603960514068604,3.9786147681297734e-05
6.325620174407959,1.0083181858062744,4.177140726824291e-05
6.325620174407959,1.0083181858062744,4.177140726824291e-05
6.325620174407959,1.0083181858062744,4.177140726824291e-05
6.325620174407959,0.9565991759300232,3.962885602959432e-05
6.325620174407959,0.9565991759300232,3.962885602959432e-05
6.325620174407959,0.9565991759300232,3.962885602959432e-05
6.325620174407959,1.0127044916152954,4.195311703369953e-05
6.325620174407959,1.0127044916152954,4.195311703369953e-05
6.325620174407959,1.0127044916152954,4.195311703369953e-05
6.325620174407959,0.963540256023407,3.9916401874506846e-05
6.325620174407959,0.963540256023407,3.9916401874506846e-05
6.325620174407959,0.963540256023407,3.9916401874506846e-05
6.325620174407959,1.079648494720459,4.4726391934091225e-05
6.325620174407959,1.079648494720459,4.4726391934091225e-05
6.325620174407959,1.079648494720459,4.4726391934091225e-05
6.325620174407959,1.079648494720459,4.4726391934091225e-05
6.325620174407959,0.9961482882499695,4.126724888919853e-05
6.325620174407959,0.9961482882499695,4.126724888919853e-05
6.325620174407959,0.9961482882499695,4.126724888919853e-05
6.325620174407959,0.9961482882499695,4.126724888919853e-05
6.325620174407959,1.0688687562942505,4.427982639754191e-05
6.325620174407959,1.0688687562942505,4.427982639754191e-05
6.325620174407959,1.0688687562942505,4.427982639754191e-05
6.325620174407959,1.0688687562942505,4.427982639754191e-05
6.325620174407959,0.9308478832244873,3.856205876218155e-05
6.325620174407959,0.9308478832244873,3.856205876218155e-05
6.325620174407959,0.9308478832244873,3.856205876218155e-05
6.325620174407959,1.0016553401947021,4.1495390178170055e-05
6.325620174407959,1.0016553401947021,4.1495390178170055e-05
