U,delta,r
7.969989776611328,0.04125438630580902,2.262981070089154e-06
7.969989776611328,0.04125438630580902,2.262981070089154e-06
7.969989776611328,0.04125438630580902,2.262981070089154e-06
7.969989776611328,0.04125438630580902,2.262981070089154e-06
7.969989776611328,-0.06760633736848831,-3.7084992072777823e-06
7.969989776611328,-0.06760633736848831,-3.7084992072777823e-06
7.969989776611328,-0.06760633736848831,-3.7084992072777823e-06
7.969989776611328,-0.06760633736848831,-3.7084992072777823e-06
7.969989776611328,-0.16716080904006958,-9.169491931970697e-06
7.969989776611328,-0.16716080904006958,-9.169491931970697e-06
7.969989776611328,-0.16716080904006958,-9.169491931970697e-06
7.969989776611328,-0.16716080904006958,-9.169491931970697e-06
7.969989776611328,-0.09303292632102966,-5.103257535665762e-06
7.969989776611328,-0.09303292632102966,-5.103257535665762e-06
7.969989776611328,-0.09303292632102966,-5.103257535665762e-06
7.969989776611328,-0.15132011473178864,-8.300561603391543e-06
7.969989776611328,-0.15132011473178864,-8.300561603391543e-06
7.969989776611328,-0.15132011473178864,-8.300561603391543e-06
7.969989776611328,-0.15132011473178864,-8.300561603391543e-06
7.969989776611328,-0.2943839430809021,-1.6148229406098835e-05
7.969989776611328,-0.2943839430809021,-1.6148229406098835e-05
7.969989776611328,-0.2943839430809021,-1.6148229406098835e-05
7.969989776611328,-0.34167659282684326,-1.8742435713647865e-05
7.969989776611328,-0.34167659282684326,-1.8742435713647865e-05
7.969989776611328,-0.34167659282684326,-1.8742435713647865e-05
7.969989776611328,-0.34167659282684326,-1.8742435713647865e-05
7.969989776611328,-0.1971733123064041,-1.0815806490427349e-05
7.969989776611328,-0.1971733123064041,-1.0815806490427349e-05
7.969989776611328,-0.1971733123064041,-1.0815806490427349e-05
7.969989776611328,-0.1971733123064041,-1.0815806490427349e-05
7.969989776611328,-0.23867110908031464,-1.3092139852233231e-05
7.969989776611328,-0.23867110908031464,-1.3092139852233231e-05
7.969989776611328,-0.23867110908031464,-1.3092139852233231e-05
7.969989776611328,-0.23867110908031464,-1.3092139852233231e-05
7.969989776611328,-0.08527510613203049,-4.677707693190314e-06
7.969989776611328,-0.08527510613203049,-4.677707693190314e-06
7.969989776611328,-0.08527510613203049,-4.677707693190314e-06
7.969989776611328,-0.08527510613203049,-4.677707693190314e-06
7.969989776611328,0.05838201567530632,3.2025054679252207e-06
7.969989776611328,0.05838201567530632,3.2025054679252207e-06
7.969989776611328,0.05838201567530632,3.2025054679252207e-06
7.969989776611328,0.05838201567530632,3.2025054679252207e-06
7.969989776611328,0.015840701758861542,8.689308401699236e-07
7.969989776611328,0.015840701758861542,8.689308401699236e-07
7.969989776611328,0.015840701758861542,8.689308401699236e-07
7.969989776611328,0.1816585808992386,9.96475682768505e-06
7.969989776611328,0.1816585808992386,9.96475682768505e-06
7.969989776611328,0.1816585808992386,9.96475682768505e-06
7.969989776611328,0.09600860625505447,5.266485914035002e-06
7.969989776611328,0.09600860625505447,5.266485914035002e-06
7.969989776611328,0.09600860625505447,5.266485914035002e-06
7.969989776611328,0.09695005416870117,5.318128842191072e-06
7.969989776611328,0.09695005416870117,5.318128842191072e-06
7.969989776611328,0.09695005416870117,5.318128842191072e-06
7.969989776611328,0.09695005416870117,5.318128842191072e-06
7.969989776611328,-0.06199902668595314,-3.4009140108537395e-06
7.969989776611328,-0.06199902668595314,-3.4009140108537395e-06
7.969989776611328,-0.06199902668595314,-3.4009140108537395e-06
7.969989776611328,-0.0020344052463769913,-1.1159590229681271e-07
7.969989776611328,-0.0020344052463769913,-1.1159590229681271e-07
7.969989776611328,-0.0020344052463769913,-1.1159590229681271e-07
7.969989776611328,-0.011895403265953064,-6.52514245302882e-07
7.969989776611328,-0.011895403265953064,-6.52514245302882e-07
7.969989776611328,-0.011895403265953064,-6.52514245302882e-07
7.969989776611328,-0.011895403265953064,-6.52514245302882e-07
7.969989776611328,0.05140063539147377,2.819546580212773e-06
7.969989776611328,0.05140063539147377,2.819546580212773e-06
7.969989776611328,0.05140063539147377,2.819546580212773e-06
7.969989776611328,-0.09433440119028091,-5.1746487770287786e-06
7.969989776611328,-0.09433440119028091,-5.1746487770287786e-06
7.969989776611328,-0.09433440119028091,-5.1746487770287786e-06
7.969989776611328,0.06506354361772537,3.5690159165824298e-06
7.969989776611328,0.06506354361772537,3.5690159165824298e-06
7.969989776611328,0.06506354361772537,3.5690159165824298e-06
7.969989776611328,0.07809650897979736,4.2839305933739524e-06
7.969989776611328,0.07809650897979736,4.2839305933739524e-06
7.969989776611328,0.07809650897979736,4.2839305933739524e-06
7.969989776611328,-0.0347653329372406,-1.907028490677476e-06
7.969989776611328,-0.0347653329372406,-1.907028490677476e-06
7.969989776611328,-0.0347653329372406,-1.907028490677476e-06
7.969989776611328,-0.11379103362560272,-6.241929440875538e-06
7.969989776611328,-0.11379103362560272,-6.241929440875538e-06
7.969989776611328,-0.11379103362560272,-6.241929440875538e-06
7.969989776611328,-0.11379103362560272,-6.241929440875538e-06
7.969989776611328,-0.27821084856987,-1.526106643723324e-05
7.969989776611328,-0.27821084856987,-1.526106643723324e-05
7.969989776611328,-0.27821084856987,-1.526106643723324e-05
7.969989776611328,-0.44290250539779663,-2.4295113689731807e-05
7.969989776611328,-0.44290250539779663,-2.4295113689731807e-05
7.969989776611328,-0.44290250539779663,-2.4295113689731807e-05
7.969989776611328,-0.3980022370815277,-2.1832140191690996e-05
7.969989776611328,-0.3980022370815277,-2.1832140191690996e-05
7.969989776611328,-0.3980022370815277,-2.1832140191690996e-05
7.969989776611328,-0.3980022370815277,-2.1832140191690996e-05
7.969989776611328,-0.2514486014842987,-1.3793041034659836e-05
7.969989776611328,-0.2514486014842987,-1.3793041034659836e-05
7.969989776611328,-0.2514486014842987,-1.3793041034659836e-05
7.969989776611328,-0.2730863094329834,-1.4979962543293368e-05
7.969989776611328,-0.2730863094329834,-1.4979962543293368e-05
7.969989776611328,-0.2730863094329834,-1.4979962543293368e-05
7.969989776611328,-0.3804049789905548,-2.086685344693251e-05
7.969989776611328,-0.3804049789905548,-2.086685344693251e-05
7.969989776611328,-0.3804049789905548,-2.086685344693251e-05
7.969989776611328,-0.4922134578227997,-2.700003096833825e-05
7.969989776611328,-0.4922134578227997,-2.700003096833825e-05
7.969989776611328,-0.4922134578227997,-2.700003096833825e-05
7.969989776611328,-0.4984482228755951,-2.734203553700354e-05
7.969989776611328,-0.4984482228755951,-2.734203553700354e-05
7.969989776611328,-0.4984482228755951,-2.734203553700354e-05
7.969989776611328,-0.4984482228755951,-2.734203553700354e-05
7.969989776611328,-0.4591071307659149,-2.5184006517520174e-05
7.969989776611328,-0.4591071307659149,-2.5184006517520174e-05
7.969989776611328,-0.4591071307659149,-2.5184006517520174e-05
7.969989776611328,-0.5656253695487976,-3.102699338342063e-05
7.969989776611328,-0.5656253695487976,-3.102699338342063e-05
7.969989776611328,-0.5656253695487976,-3.102699338342063e-05
7.969989776611328,-0.6637328267097473,-3.640860813902691e-05
7.969989776611328,-0.6637328267097473,-3.640860813902691e-05
7.969989776611328,-0.6637328267097473,-3.640860813902691e-05
7.969989776611328,-0.7783538699150085,-4.2696068703662604e-05
7.969989776611328,-0.7783538699150085,-4.2696068703662604e-05
7.969989776611328,-0.7783538699150085,-4.2696068703662604e-05
7.969989776611328,-0.8754843473434448,-4.8024092393461615e-05
7.969989776611328,-0.8754843473434448,-4.8024092393461615e-05
7.969989776611328,-0.8754843473434448,-4.8024092393461615e-05
7.969989776611328,-0.8754843473434448,-4.8024092393461615e-05
7.969989776611328,-0.7448480725288391,-4.0858132706489414e-05
7.969989776611328,-0.7448480725288391,-4.0858132706489414e-05
7.969989776611328,-0.7448480725288391,-4.0858132706489414e-05
7.969989776611328,-0.7383332848548889,-4.050076677231118e-05
7.969989776611328,-0.7383332848548889,-4.050076677231118e-05
7.969989776611328,-0.7383332848548889,-4.050076677231118e-05
7.969989776611328,-0.7383332848548889,-4.050076677231118e-05
7.969989776611328,-0.7480779886245728,-4.103530591237359e-05
7.969989776611328,-0.7480779886245728,-4.103530591237359e-05
7.969989776611328,-0.7480779886245728,-4.103530591237359e-05
7.969989776611328,-0.7480779886245728,-4.103530591237359e-05
7.969989776611328,-0.8365415930747986,-4.5887914893683046e-05
7.969989776611328,-0.8365415930747986,-4.5887914893683046e-05
7.969989776611328,-0.8365415930747986,-4.5887914893683046e-05
7.969989776611328,-0.8823676705360413,-4.840167457587086e-05
7.969989776611328,-0.8823676705360413,-4.840167457587086e-05
7.969989776611328,-0.8823676705360413,-4.840167457587086e-05
7.969989776611328,-0.8823676705360413,-4.840167457587086e-05
7.969989776611328,-0.7680495381355286,-4.213083229842596e-05
7.969989776611328,-0.7680495381355286,-4.213083229842596e-05
7.969989776611328,-0.7680495381355286,-4.213083229842596e-05
7.969989776611328,-0.7455329298973083,-4.089569847565144e-05
7.969989776611328,-0.7455329298973083,-4.089569847565144e-05
7.969989776611328,-0.7455329298973083,-4.089569847565144e-05
7.969989776611328,-0.9067856669425964,-4.9741105613065884e-05
7.969989776611328,-0.9067856669425964,-4.9741105613065884e-05
7.969989776611328,-0.9067856669425964,-4.9741105613065884e-05
7.969989776611328,-0.815880298614502,-4.475455716601573e-05
7.969989776611328,-0.815880298614502,-4.475455716601573e-05
7.969989776611328,-0.815880298614502,-4.475455716601573e-05
7.969989776611328,-0.815880298614502,-4.475455716601573e-05
7.969989776611328,-0.802111804485321,-4.399929093779065e-05
7.969989776611328,-0.802111804485321,-4.399929093779065e-05
7.969989776611328,-0.802111804485321,-4.399929093779065e-05
7.969989776611328,-0.756862461566925,-4.151717075728811e-05
7.969989776611328,-0.756862461566925,-4.151717075728811e-05
7.969989776611328,-0.756862461566925,-4.151717075728811e-05
7.969989776611328,-0.756862461566925,-4.151717075728811e-05
7.969989776611328,-0.7618380188941956,-4.1790102841332555e-05
7.969989776611328,-0.7618380188941956,-4.1790102841332555e-05
7.969989776611328,-0.7618380188941956,-4.1790102841332555e-05
7.969989776611328,-0.7618380188941956,-4.1790102841332555e-05
7.969989776611328,-0.7224376201629639,-3.962882328778505e-05
7.969989776611328,-0.7224376201629639,-3.962882328778505e-05
7.969989776611328,-0.7224376201629639,-3.962882328778505e-05
7.969989776611328,-0.7224376201629639,-3.962882328778505e-05
7.969989776611328,-0.8363072872161865,-4.587506191455759e-05
7.969989776611328,-0.8363072872161865,-4.587506191455759e-05
7.969989776611328,-0.8363072872161865,-4.587506191455759e-05
7.969989776611328,-0.9919342398643494,-5.441187386168167e-05
7.969989776611328,-0.9919342398643494,-5.441187386168167e-05
7.969989776611328,-0.9919342398643494,-5.441187386168167e-05
7.969989776611328,-0.9919342398643494,-5.441187386168167e-05
7.969989776611328,-1.1042382717132568,-6.0572234360734e-05
7.969989776611328,-1.1042382717132568,-6.0572234360734e-05
7.969989776611328,-1.1042382717132568,-6.0572234360734e-05
7.969989776611328,-1.110986590385437,-6.09424059803132e-05
7.969989776611328,-1.110986590385437,-6.09424059803132e-05
7.969989776611328,-1.110986590385437,-6.09424059803132e-05
7.969989776611328,-1.110986590385437,-6.09424059803132e-05
7.969989776611328,-1.190577745437622,-6.530832615680993e-05
7.969989776611328,-1.190577745437622,-6.530832615680993e-05
7.969989776611328,-1.190577745437622,-6.530832615680993e-05
7.969989776611328,-1.05185866355896,-5.7698984164744616e-05
7.969989776611328,-1.05185866355896,-5.7698984164744616e-05
7.969989776611328,-1.05185866355896,-5.7698984164744616e-05
7.969989776611328,-0.9519376754760742,-5.2217888878658414e-05
7.969989776611328,-0.9519376754760742,-5.2217888878658414e-05
7.969989776611328,-0.9519376754760742,-5.2217888878658414e-05
7.969989776611328,-0.8371831774711609,-4.592311233864166e-05
7.969989776611328,-0.8371831774711609,-4.592311233864166e-05
7.969989776611328,-0.8371831774711609,-4.592311233864166e-05
7.969989776611328,-0.8371831774711609,-4.592311233864166e-05
7.969989776611328,-0.972240149974823,-5.333156877895817e-05
7.969989776611328,-0.972240149974823,-5.333156877895817e-05
7.969989776611328,-0.972240149974823,-5.333156877895817e-05
7.969989776611328,-0.919766902923584,-5.045318539487198e-05
7.969989776611328,-0.919766902923584,-5.045318539487198e-05
7.969989776611328,-0.919766902923584,-5.045318539487198e-05
7.969989776611328,-0.919766902923584,-5.045318539487198e-05
7.969989776611328,-0.9057546257972717,-4.9684549594530836e-05
7.969989776611328,-0.9057546257972717,-4.9684549594530836e-05
7.969989776611328,-0.9057546257972717,-4.9684549594530836e-05
7.969989776611328,-1.0090140104293823,-5.534877345780842e-05
7.969989776611328,-1.0090140104293823,-5.534877345780842e-05
7.969989776611328,-1.0090140104293823,-5.534877345780842e-05
7.969989776611328,-1.156209945678711,-6.342310371110216e-05
7.969989776611328,-1.156209945678711,-6.342310371110216e-05
7.969989776611328,-1.156209945678711,-6.342310371110216e-05
7.969989776611328,-1.1787163019180298,-6.465767364716157e-05
7.969989776611328,-1.1787163019180298,-6.465767364716157e-05
7.969989776611328,-1.1787163019180298,-6.465767364716157e-05
7.969989776611328,-1.1787163019180298,-6.465767364716157e-05
7.969989776611328,-1.2858883142471313,-7.053652370814234e-05
7.969989776611328,-1.2858883142471313,-7.053652370814234e-05
7.969989776611328,-1.2858883142471313,-7.053652370814234e-05
7.969989776611328,-1.2858883142471313,-7.053652370814234e-05
7.969989776611328,-1.3942301273345947,-7.647954043932259e-05
7.969989776611328,-1.3942301273345947,-7.647954043932259e-05
7.969989776611328,-1.3942301273345947,-7.647954043932259e-05
7.969989776611328,-1.455927848815918,-7.986392301972955e-05
7.969989776611328,-1.455927848815918,-7.986392301972955e-05
7.969989776611328,-1.455927848815918,-7.986392301972955e-05
7.969989776611328,-1.455927848815918,-7.986392301972955e-05
7.969989776611328,-1.6154202222824097,-8.861277456162497e-05
7.969989776611328,-1.6154202222824097,-8.861277456162497e-05
7.969989776611328,-1.6154202222824097,-8.861277456162497e-05
7.969989776611328,-1.6154202222824097,-8.861277456162497e-05
7.969989776611328,-1.46127450466156,-8.015720959519967e-05
7.969989776611328,-1.46127450466156,-8.015720959519967e-05
7.969989776611328,-1.46127450466156,-8.015720959519967e-05
7.969989776611328,-1.46127450466156,-8.015720959519967e-05
7.969989776611328,-1.5765209197998047,-8.647897629998624e-05
7.969989776611328,-1.5765209197998047,-8.647897629998624e-05
7.969989776611328,-1.5765209197998047,-8.647897629998624e-05
7.969989776611328,-1.5765209197998047,-8.647897629998624e-05
7.969989776611328,-1.5477442741394043,-8.490045001963153e-05
7.969989776611328,-1.5477442741394043,-8.490045001963153e-05
7.969989776611328,-1.5477442741394043,-8.490045001963153e-05
7.969989776611328,-1.5477442741394043,-8.490045001963153e-05
7.969989776611328,-1.695824384689331,-9.302328544436023e-05
7.969989776611328,-1.695824384689331,-9.302328544436023e-05
7.969989776611328,-1.695824384689331,-9.302328544436023e-05
7.969989776611328,-1.63814377784729,-8.985925524029881e-05
7.969989776611328,-1.63814377784729,-8.985925524029881e-05
7.969989776611328,-1.63814377784729,-8.985925524029881e-05
7.969989776611328,-1.63814377784729,-8.985925524029881e-05
7.969989776611328,-1.7571760416030884,-9.63886923273094e-05
7.969989776611328,-1.7571760416030884,-9.63886923273094e-05
7.969989776611328,-1.7571760416030884,-9.63886923273094e-05
7.969989776611328,-1.7571760416030884,-9.63886923273094e-05
7.969989776611328,-1.6675310134887695,-9.14712727535516e-05
7.969989776611328,-1.6675310134887695,-9.14712727535516e-05
7.969989776611328,-1.6675310134887695,-9.14712727535516e-05
7.969989776611328,-1.6675310134887695,-9.14712727535516e-05
7.969989776611328,-1.7674506902694702,-9.695229528006166e-05
7.969989776611328,-1.7674506902694702,-9.695229528006166e-05
7.969989776611328,-1.7674506902694702,-9.695229528006166e-05
