U,delta,r
3.1871871948242188,0.09670177102088928,-7.933194865472615e-07
3.1871871948242188,0.09670177102088928,-7.933194865472615e-07
3.1871871948242188,0.09670177102088928,-7.933194865472615e-07
3.1871871948242188,0.09670177102088928,-7.933194865472615e-07
3.1871871948242188,-0.05436722934246063,4.460164859665383e-07
3.1871871948242188,-0.05436722934246063,4.460164859665383e-07
3.1871871948242188,-0.05436722934246063,4.460164859665383e-07
3.1871871948242188,-0.03618476539850235,2.9685165259252244e-07
3.1871871948242188,-0.03618476539850235,2.9685165259252244e-07
3.1871871948242188,-0.03618476539850235,2.9685165259252244e-07
3.1871871948242188,-0.03618476539850235,2.9685165259252244e-07
3.1871871948242188,0.0977233350276947,-8.017001960070047e-07
3.1871871948242188,0.0977233350276947,-8.017001960070047e-07
3.1871871948242188,0.0977233350276947,-8.017001960070047e-07
3.1871871948242188,-0.059168197214603424,4.85402551930747e-07
3.1871871948242188,-0.059168197214603424,4.85402551930747e-07
3.1871871948242188,-0.059168197214603424,4.85402551930747e-07
3.1871871948242188,-0.0004855545121245086,3.9833798481936356e-09
3.1871871948242188,-0.0004855545121245086,3.9833798481936356e-09
3.1871871948242188,-0.0004855545121245086,3.9833798481936356e-09
3.1871871948242188,-0.0004855545121245086,3.9833798481936356e-09
3.1871871948242188,-0.017965499311685562,1.473849096100821e-07
3.1871871948242188,-0.017965499311685562,1.473849096100821e-07
3.1871871948242188,-0.017965499311685562,1.473849096100821e-07
3.1871871948242188,-0.017965499311685562,1.473849096100821e-07
3.1871871948242188,-0.06984969973564148,5.730311727347726e-07
3.1871871948242188,-0.06984969973564148,5.730311727347726e-07
3.1871871948242188,-0.06984969973564148,5.730311727347726e-07
3.1871871948242188,-0.11451824009418488,9.3948182211534e-07
3.1871871948242188,-0.11451824009418488,9.3948182211534e-07
3.1871871948242188,-0.11451824009418488,9.3948182211534e-07
3.1871871948242188,-0.11451824009418488,9.3948182211534e-07
3.1871871948242188,0.013410172425210476,-1.1001402810961736e-07
3.1871871948242188,0.013410172425210476,-1.1001402810961736e-07
3.1871871948242188,0.013410172425210476,-1.1001402810961736e-07
3.1871871948242188,0.013410172425210476,-1.1001402810961736e-07
3.1871871948242188,0.13403870165348053,-1.0996232049365062e-06
3.1871871948242188,0.13403870165348053,-1.0996232049365062e-06
3.1871871948242188,0.13403870165348053,-1.0996232049365062e-06
3.1871871948242188,0.13403870165348053,-1.0996232049365062e-06
3.1871871948242188,0.12207755446434021,-1.0014966846938478e-06
3.1871871948242188,0.12207755446434021,-1.0014966846938478e-06
3.1871871948242188,0.12207755446434021,-1.0014966846938478e-06
3.1871871948242188,0.12207755446434021,-1.0014966846938478e-06
3.1871871948242188,0.19921307265758514,-1.6342989965778543e-06
3.1871871948242188,0.19921307265758514,-1.6342989965778543e-06
3.1871871948242188,0.19921307265758514,-1.6342989965778543e-06
3.1871871948242188,0.19921307265758514,-1.6342989965778543e-06
3.1871871948242188,0.3679264485836029,-3.01838531413523e-06
3.1871871948242188,0.3679264485836029,-3.01838531413523e-06
3.1871871948242188,0.3679264485836029,-3.01838531413523e-06
3.1871871948242188,0.3679264485836029,-3.01838531413523e-06
3.1871871948242188,0.4200893044471741,-3.4463178053556476e-06
3.1871871948242188,0.4200893044471741,-3.4463178053556476e-06
3.1871871948242188,0.4200893044471741,-3.4463178053556476e-06
3.1871871948242188,0.5458072423934937,-4.4776793401979376e-06
3.1871871948242188,0.5458072423934937,-4.4776793401979376e-06
3.1871871948242188,0.5458072423934937,-4.4776793401979376e-06
3.1871871948242188,0.5458072423934937,-4.4776793401979376e-06
3.1871871948242188,0.5558449029922485,-4.56002589999116e-06
3.1871871948242188,0.5558449029922485,-4.56002589999116e-06
3.1871871948242188,0.5558449029922485,-4.56002589999116e-06
3.1871871948242188,0.7222234606742859,-5.924958259129198e-06
3.1871871948242188,0.7222234606742859,-5.924958259129198e-06
3.1871871948242188,0.7222234606742859,-5.924958259129198e-06
3.1871871948242188,0.6968701481819153,-5.7169650062860455e-06
3.1871871948242188,0.6968701481819153,-5.7169650062860455e-06
3.1871871948242188,0.6968701481819153,-5.7169650062860455e-06
3.1871871948242188,0.82475346326828,-6.766091246390715e-06
3.1871871948242188,0.82475346326828,-6.766091246390715e-06
3.1871871948242188,0.82475346326828,-6.766091246390715e-06
3.1871871948242188,0.8099263310432434,-6.644453151238849e-06
3.1871871948242188,0.8099263310432434,-6.644453151238849e-06
3.1871871948242188,0.8099263310432434,-6.644453151238849e-06
3.1871871948242188,0.8099263310432434,-6.644453151238849e-06
3.1871871948242188,0.8269607424736023,-6.784199285903014e-06
3.1871871948242188,0.8269607424736023,-6.784199285903014e-06
3.1871871948242188,0.8269607424736023,-6.784199285903014e-06
3.1871871948242188,0.9210731983184814,-7.556276614195667e-06
3.1871871948242188,0.9210731983184814,-7.556276614195667e-06
3.1871871948242188,0.9210731983184814,-7.556276614195667e-06
3.1871871948242188,0.880977988243103,-7.227344212878961e-06
3.1871871948242188,0.880977988243103,-7.227344212878961e-06
3.1871871948242188,0.880977988243103,-7.227344212878961e-06
3.1871871948242188,0.880977988243103,-7.227344212878961e-06
3.1871871948242188,0.7586949467658997,-6.224162007129053e-06
3.1871871948242188,0.7586949467658997,-6.224162007129053e-06
3.1871871948242188,0.7586949467658997,-6.224162007129053e-06
3.1871871948242188,0.728939414024353,-5.9800545386679005e-06
3.1871871948242188,0.728939414024353,-5.9800545386679005e-06
3.1871871948242188,0.728939414024353,-5.9800545386679005e-06
3.1871871948242188,0.6700030565261841,-5.496553512784885e-06
3.1871871948242188,0.6700030565261841,-5.496553512784885e-06
3.1871871948242188,0.6700030565261841,-5.496553512784885e-06
3.1871871948242188,0.6700030565261841,-5.496553512784885e-06
3.1871871948242188,0.6239734888076782,-5.118937679071678e-06
3.1871871948242188,0.6239734888076782,-5.118937679071678e-06
3.1871871948242188,0.6239734888076782,-5.118937679071678e-06
3.1871871948242188,0.6239734888076782,-5.118937679071678e-06
3.1871871948242188,0.5257533192634583,-4.313161753088934e-06
3.1871871948242188,0.5257533192634583,-4.313161753088934e-06
3.1871871948242188,0.5257533192634583,-4.313161753088934e-06
3.1871871948242188,0.4237162470817566,-3.4760723792715e-06
3.1871871948242188,0.4237162470817566,-3.4760723792715e-06
3.1871871948242188,0.4237162470817566,-3.4760723792715e-06
3.1871871948242188,0.26202592253685,-2.1496014142030617e-06
3.1871871948242188,0.26202592253685,-2.1496014142030617e-06
3.1871871948242188,0.26202592253685,-2.1496014142030617e-06
3.1871871948242188,0.26202592253685,-2.1496014142030617e-06
3.1871871948242188,0.19731399416923523,-1.6187194660233217e-06
3.1871871948242188,0.19731399416923523,-1.6187194660233217e-06
3.1871871948242188,0.19731399416923523,-1.6187194660233217e-06
3.1871871948242188,0.19731399416923523,-1.6187194660233217e-06
3.1871871948242188,0.3619881868362427,-2.9696693673031405e-06
3.1871871948242188,0.3619881868362427,-2.9696693673031405e-06
3.1871871948242188,0.3619881868362427,-2.9696693673031405e-06
3.1871871948242188,0.49417242407798767,-4.05407899961574e-06
3.1871871948242188,0.49417242407798767,-4.05407899961574e-06
3.1871871948242188,0.49417242407798767,-4.05407899961574e-06
3.1871871948242188,0.4506436586380005,-3.6969788652641e-06
3.1871871948242188,0.4506436586380005,-3.6969788652641e-06
3.1871871948242188,0.4506436586380005,-3.6969788652641e-06
3.1871871948242188,0.5337032079696655,-4.378380708658369e-06
3.1871871948242188,0.5337032079696655,-4.378380708658369e-06
3.1871871948242188,0.5337032079696655,-4.378380708658369e-06
3.1871871948242188,0.5337032079696655,-4.378380708658369e-06
3.1871871948242188,0.6460685133934021,-5.3001999731350224e-06
3.1871871948242188,0.6460685133934021,-5.3001999731350224e-06
3.1871871948242188,0.6460685133934021,-5.3001999731350224e-06
3.1871871948242188,0.6460685133934021,-5.3001999731350224e-06
3.1871871948242188,0.8092910051345825,-6.639240837102989e-06
3.1871871948242188,0.8092910051345825,-6.639240837102989e-06
3.1871871948242188,0.8092910051345825,-6.639240837102989e-06
3.1871871948242188,0.8092910051345825,-6.639240837102989e-06
3.1871871948242188,0.7231541872024536,-5.932593921897933e-06
3.1871871948242188,0.7231541872024536,-5.932593921897933e-06
3.1871871948242188,0.7231541872024536,-5.932593921897933e-06
3.1871871948242188,0.6349599361419678,-5.209067694522673e-06
3.1871871948242188,0.6349599361419678,-5.209067694522673e-06
3.1871871948242188,0.6349599361419678,-5.209067694522673e-06
3.1871871948242188,0.6349599361419678,-5.209067694522673e-06
3.1871871948242188,0.6793482899665833,-5.573219823418185e-06
3.1871871948242188,0.6793482899665833,-5.573219823418185e-06
3.1871871948242188,0.6793482899665833,-5.573219823418185e-06
3.1871871948242188,0.6793482899665833,-5.573219823418185e-06
3.1871871948242188,0.5811395645141602,-4.767537575389724e-06
3.1871871948242188,0.5811395645141602,-4.767537575389724e-06
3.1871871948242188,0.5811395645141602,-4.767537575389724e-06
3.1871871948242188,0.6997566223144531,-5.740645519836107e-06
3.1871871948242188,0.6997566223144531,-5.740645519836107e-06
3.1871871948242188,0.6997566223144531,-5.740645519836107e-06
3.1871871948242188,0.6997566223144531,-5.740645519836107e-06
3.1871871948242188,0.6893007755279541,-5.654867891280446e-06
3.1871871948242188,0.6893007755279541,-5.654867891280446e-06
3.1871871948242188,0.6893007755279541,-5.654867891280446e-06
3.1871871948242188,0.8435832262039185,-6.920566647750093e-06
3.1871871948242188,0.8435832262039185,-6.920566647750093e-06
3.1871871948242188,0.8435832262039185,-6.920566647750093e-06
3.1871871948242188,0.8435832262039185,-6.920566647750093e-06
3.1871871948242188,0.8212452530860901,-6.737310741300462e-06
3.1871871948242188,0.8212452530860901,-6.737310741300462e-06
3.1871871948242188,0.8212452530860901,-6.737310741300462e-06
3.1871871948242188,0.7314580082893372,-6.000716439302778e-06
3.1871871948242188,0.7314580082893372,-6.000716439302778e-06
3.1871871948242188,0.7314580082893372,-6.000716439302778e-06
3.1871871948242188,0.6806532144546509,-5.583925485552754e-06
3.1871871948242188,0.6806532144546509,-5.583925485552754e-06
3.1871871948242188,0.6806532144546509,-5.583925485552754e-06
3.1871871948242188,0.6806532144546509,-5.583925485552754e-06
3.1871871948242188,0.6097815632820129,-5.002510079066269e-06
3.1871871948242188,0.6097815632820129,-5.002510079066269e-06
3.1871871948242188,0.6097815632820129,-5.002510079066269e-06
3.1871871948242188,0.6097815632820129,-5.002510079066269e-06
3.1871871948242188,0.48533618450164795,-3.9815886339056306e-06
3.1871871948242188,0.48533618450164795,-3.9815886339056306e-06
3.1871871948242188,0.48533618450164795,-3.9815886339056306e-06
3.1871871948242188,0.48533618450164795,-3.9815886339056306e-06
3.1871871948242188,0.32773759961128235,-2.6886852992902277e-06
3.1871871948242188,0.32773759961128235,-2.6886852992902277e-06
3.1871871948242188,0.32773759961128235,-2.6886852992902277e-06
3.1871871948242188,0.19261614978313446,-1.5801794006620185e-06
3.1871871948242188,0.19261614978313446,-1.5801794006620185e-06
3.1871871948242188,0.19261614978313446,-1.5801794006620185e-06
3.1871871948242188,0.029468515887856483,-2.4175304247364693e-07
3.1871871948242188,0.029468515887856483,-2.4175304247364693e-07
3.1871871948242188,0.029468515887856483,-2.4175304247364693e-07
3.1871871948242188,0.029468515887856483,-2.4175304247364693e-07
3.1871871948242188,0.12564529478549957,-1.030765702125791e-06
3.1871871948242188,0.12564529478549957,-1.030765702125791e-06
3.1871871948242188,0.12564529478549957,-1.030765702125791e-06
3.1871871948242188,0.12564529478549957,-1.030765702125791e-06
3.1871871948242188,-0.03712921217083931,3.0459966637863545e-07
3.1871871948242188,-0.03712921217083931,3.0459966637863545e-07
3.1871871948242188,-0.03712921217083931,3.0459966637863545e-07
3.1871871948242188,-0.03712921217083931,3.0459966637863545e-07
3.1871871948242188,-0.052679162472486496,4.3216797962486453e-07
3.1871871948242188,-0.052679162472486496,4.3216797962486453e-07
3.1871871948242188,-0.052679162472486496,4.3216797962486453e-07
3.1871871948242188,-0.052679162472486496,4.3216797962486453e-07
3.1871871948242188,-0.0028489066753536463,2.3371788060444487e-08
3.1871871948242188,-0.0028489066753536463,2.3371788060444487e-08
3.1871871948242188,-0.0028489066753536463,2.3371788060444487e-08
3.1871871948242188,-0.0028489066753536463,2.3371788060444487e-08
3.1871871948242188,0.11851352453231812,-9.722582490212517e-07
3.1871871948242188,0.11851352453231812,-9.722582490212517e-07
3.1871871948242188,0.11851352453231812,-9.722582490212517e-07
3.1871871948242188,0.11851352453231812,-9.722582490212517e-07
3.1871871948242188,0.23905156552791595,-1.9611250081652543e-06
3.1871871948242188,0.23905156552791595,-1.9611250081652543e-06
3.1871871948242188,0.23905156552791595,-1.9611250081652543e-06
