U,delta,r
4.09542179107666,-0.2464022934436798,-1.6572350887145149e-06
4.09542179107666,-0.2464022934436798,-1.6572350887145149e-06
4.09542179107666,-0.2464022934436798,-1.6572350887145149e-06
4.09542179107666,-0.2464022934436798,-1.6572350887145149e-06
4.09542179107666,-0.0755080059170723,-5.07846380060073e-07
4.09542179107666,-0.0755080059170723,-5.07846380060073e-07
4.09542179107666,-0.0755080059170723,-5.07846380060073e-07
4.09542179107666,-0.0755080059170723,-5.07846380060073e-07
4.09542179107666,-0.06734008342027664,-4.5291113792700344e-07
4.09542179107666,-0.06734008342027664,-4.5291113792700344e-07
4.09542179107666,-0.06734008342027664,-4.5291113792700344e-07
4.09542179107666,-0.06734008342027664,-4.5291113792700344e-07
4.09542179107666,-0.08449766039848328,-5.683083941221412e-07
4.09542179107666,-0.08449766039848328,-5.683083941221412e-07
4.09542179107666,-0.08449766039848328,-5.683083941221412e-07
4.09542179107666,-0.08449766039848328,-5.683083941221412e-07
4.09542179107666,-0.00845345575362444,-5.6855654406717804e-08
4.09542179107666,-0.00845345575362444,-5.6855654406717804e-08
4.09542179107666,-0.00845345575362444,-5.6855654406717804e-08
4.09542179107666,-0.00845345575362444,-5.6855654406717804e-08
4.09542179107666,-0.1790006458759308,-1.2039098464811104e-06
4.09542179107666,-0.1790006458759308,-1.2039098464811104e-06
4.09542179107666,-0.1790006458759308,-1.2039098464811104e-06
4.09542179107666,-0.18288667500019073,-1.2300462230996345e-06
4.09542179107666,-0.18288667500019073,-1.2300462230996345e-06
4.09542179107666,-0.18288667500019073,-1.2300462230996345e-06
4.09542179107666,-0.18288667500019073,-1.2300462230996345e-06
4.09542179107666,-0.15759266912937164,-1.0599255801935215e-06
4.09542179107666,-0.15759266912937164,-1.0599255801935215e-06
4.09542179107666,-0.15759266912937164,-1.0599255801935215e-06
4.09542179107666,-0.1905161291360855,-1.2813598004868254e-06
4.09542179107666,-0.1905161291360855,-1.2813598004868254e-06
4.09542179107666,-0.1905161291360855,-1.2813598004868254e-06
4.09542179107666,-0.1905161291360855,-1.2813598004868254e-06
4.09542179107666,-0.11862733215093613,-7.978553071552597e-07
4.09542179107666,-0.11862733215093613,-7.978553071552597e-07
4.09542179107666,-0.11862733215093613,-7.978553071552597e-07
4.09542179107666,-0.11862733215093613,-7.978553071552597e-07
4.09542179107666,-0.0872066468000412,-5.865282446393394e-07
4.09542179107666,-0.0872066468000412,-5.865282446393394e-07
4.09542179107666,-0.0872066468000412,-5.865282446393394e-07
4.09542179107666,-0.0872066468000412,-5.865282446393394e-07
4.09542179107666,-0.1646663397550583,-1.1075012480432633e-06
4.09542179107666,-0.1646663397550583,-1.1075012480432633e-06
4.09542179107666,-0.1646663397550583,-1.1075012480432633e-06
4.09542179107666,-0.24229420721530914,-1.629605208108842e-06
4.09542179107666,-0.24229420721530914,-1.629605208108842e-06
4.09542179107666,-0.24229420721530914,-1.629605208108842e-06
4.09542179107666,-0.3218736946582794,-2.164835223084083e-06
4.09542179107666,-0.3218736946582794,-2.164835223084083e-06
4.09542179107666,-0.3218736946582794,-2.164835223084083e-06
4.09542179107666,-0.32916319370269775,-2.2138624444778543e-06
4.09542179107666,-0.32916319370269775,-2.2138624444778543e-06
4.09542179107666,-0.32916319370269775,-2.2138624444778543e-06
4.09542179107666,-0.32916319370269775,-2.2138624444778543e-06
4.09542179107666,-0.33479368686676025,-2.2517317574966e-06
4.09542179107666,-0.33479368686676025,-2.2517317574966e-06
4.09542179107666,-0.33479368686676025,-2.2517317574966e-06
4.09542179107666,-0.33479368686676025,-2.2517317574966e-06
4.09542179107666,-0.29155224561691284,-1.9609014998422936e-06
4.09542179107666,-0.29155224561691284,-1.9609014998422936e-06
4.09542179107666,-0.29155224561691284,-1.9609014998422936e-06
4.09542179107666,-0.16534945368766785,-1.112095674216107e-06
4.09542179107666,-0.16534945368766785,-1.112095674216107e-06
4.09542179107666,-0.16534945368766785,-1.112095674216107e-06
4.09542179107666,-0.16534945368766785,-1.112095674216107e-06
4.09542179107666,-0.15706393122673035,-1.0563694559095893e-06
4.09542179107666,-0.15706393122673035,-1.0563694559095893e-06
4.09542179107666,-0.15706393122673035,-1.0563694559095893e-06
4.09542179107666,-0.3202332854270935,-2.153802370230551e-06
4.09542179107666,-0.3202332854270935,-2.153802370230551e-06
4.09542179107666,-0.3202332854270935,-2.153802370230551e-06
4.09542179107666,-0.3202332854270935,-2.153802370230551e-06
4.09542179107666,-0.21479065716266632,-1.4446237628362724e-06
4.09542179107666,-0.21479065716266632,-1.4446237628362724e-06
4.09542179107666,-0.21479065716266632,-1.4446237628362724e-06
4.09542179107666,-0.21479065716266632,-1.4446237628362724e-06
4.09542179107666,-0.31354665756225586,-2.1088299035909586e-06
4.09542179107666,-0.31354665756225586,-2.1088299035909586e-06
4.09542179107666,-0.31354665756225586,-2.1088299035909586e-06
4.09542179107666,-0.31838008761405945,-2.1413382000901038e-06
4.09542179107666,-0.31838008761405945,-2.1413382000901038e-06
4.09542179107666,-0.31838008761405945,-2.1413382000901038e-06
4.09542179107666,-0.31838008761405945,-2.1413382000901038e-06
4.09542179107666,-0.21497365832328796,-1.4458545365414466e-06
4.09542179107666,-0.21497365832328796,-1.4458545365414466e-06
4.09542179107666,-0.21497365832328796,-1.4458545365414466e-06
4.09542179107666,-0.21497365832328796,-1.4458545365414466e-06
4.09542179107666,-0.06497210264205933,-4.3698474883058225e-07
4.09542179107666,-0.06497210264205933,-4.3698474883058225e-07
4.09542179107666,-0.06497210264205933,-4.3698474883058225e-07
4.09542179107666,-0.21291035413742065,-1.4319773526949575e-06
4.09542179107666,-0.21291035413742065,-1.4319773526949575e-06
4.09542179107666,-0.21291035413742065,-1.4319773526949575e-06
4.09542179107666,-0.3657291829586029,-2.45979549617914e-06
4.09542179107666,-0.3657291829586029,-2.45979549617914e-06
4.09542179107666,-0.3657291829586029,-2.45979549617914e-06
4.09542179107666,-0.29062652587890625,-1.9546753264876315e-06
4.09542179107666,-0.29062652587890625,-1.9546753264876315e-06
4.09542179107666,-0.29062652587890625,-1.9546753264876315e-06
4.09542179107666,-0.29062652587890625,-1.9546753264876315e-06
4.09542179107666,-0.15399232506752014,-1.0357106248193304e-06
4.09542179107666,-0.15399232506752014,-1.0357106248193304e-06
4.09542179107666,-0.15399232506752014,-1.0357106248193304e-06
4.09542179107666,-0.15399232506752014,-1.0357106248193304e-06
4.09542179107666,-0.11653111129999161,-7.837566613488889e-07
4.09542179107666,-0.11653111129999161,-7.837566613488889e-07
4.09542179107666,-0.11653111129999161,-7.837566613488889e-07
4.09542179107666,-0.27578863501548767,-1.8548796560935443e-06
4.09542179107666,-0.27578863501548767,-1.8548796560935443e-06
4.09542179107666,-0.27578863501548767,-1.8548796560935443e-06
4.09542179107666,-0.10494957119226456,-7.05862362337939e-07
4.09542179107666,-0.10494957119226456,-7.05862362337939e-07
4.09542179107666,-0.10494957119226456,-7.05862362337939e-07
4.09542179107666,-0.10494957119226456,-7.05862362337939e-07
4.09542179107666,-0.024406712502241135,-1.6415293657701113e-07
4.09542179107666,-0.024406712502241135,-1.6415293657701113e-07
4.09542179107666,-0.024406712502241135,-1.6415293657701113e-07
4.09542179107666,-0.024406712502241135,-1.6415293657701113e-07
4.09542179107666,-0.1636139452457428,-1.1004229918398778e-06
4.09542179107666,-0.1636139452457428,-1.1004229918398778e-06
4.09542179107666,-0.1636139452457428,-1.1004229918398778e-06
4.09542179107666,-0.1636139452457428,-1.1004229918398778e-06
4.09542179107666,-0.15860667824745178,-1.0667455399016035e-06
4.09542179107666,-0.15860667824745178,-1.0667455399016035e-06
4.09542179107666,-0.15860667824745178,-1.0667455399016035e-06
4.09542179107666,-0.15860667824745178,-1.0667455399016035e-06
4.09542179107666,-0.1176067665219307,-7.909912369541416e-07
4.09542179107666,-0.1176067665219307,-7.909912369541416e-07
4.09542179107666,-0.1176067665219307,-7.909912369541416e-07
4.09542179107666,-0.1176067665219307,-7.909912369541416e-07
4.09542179107666,-0.23728372156620026,-1.595905928297725e-06
4.09542179107666,-0.23728372156620026,-1.595905928297725e-06
4.09542179107666,-0.23728372156620026,-1.595905928297725e-06
4.09542179107666,-0.2540265917778015,-1.7085139916162007e-06
4.09542179107666,-0.2540265917778015,-1.7085139916162007e-06
4.09542179107666,-0.2540265917778015,-1.7085139916162007e-06
4.09542179107666,-0.0936160460114479,-6.296361334534595e-07
4.09542179107666,-0.0936160460114479,-6.296361334534595e-07
4.09542179107666,-0.0936160460114479,-6.296361334534595e-07
4.09542179107666,-0.01903204806149006,-1.2800438753401977e-07
4.09542179107666,-0.01903204806149006,-1.2800438753401977e-07
4.09542179107666,-0.01903204806149006,-1.2800438753401977e-07
4.09542179107666,-0.01903204806149006,-1.2800438753401977e-07
4.09542179107666,-0.10939528048038483,-7.357630238402635e-07
4.09542179107666,-0.10939528048038483,-7.357630238402635e-07
4.09542179107666,-0.10939528048038483,-7.357630238402635e-07
4.09542179107666,-0.011926773935556412,-8.021624609000355e-08
4.09542179107666,-0.011926773935556412,-8.021624609000355e-08
4.09542179107666,-0.011926773935556412,-8.021624609000355e-08
4.09542179107666,-0.011926773935556412,-8.021624609000355e-08
4.09542179107666,-0.184745192527771,-1.2425460909071262e-06
4.09542179107666,-0.184745192527771,-1.2425460909071262e-06
4.09542179107666,-0.184745192527771,-1.2425460909071262e-06
4.09542179107666,-0.33158135414123535,-2.2301262561086332e-06
4.09542179107666,-0.33158135414123535,-2.2301262561086332e-06
4.09542179107666,-0.33158135414123535,-2.2301262561086332e-06
4.09542179107666,-0.24980111420154572,-1.6800946696093888e-06
4.09542179107666,-0.24980111420154572,-1.6800946696093888e-06
4.09542179107666,-0.24980111420154572,-1.6800946696093888e-06
4.09542179107666,-0.28224650025367737,-1.89831359875825e-06
4.09542179107666,-0.28224650025367737,-1.89831359875825e-06
4.09542179107666,-0.28224650025367737,-1.89831359875825e-06
4.09542179107666,-0.39041149616241455,-2.6258019261149457e-06
4.09542179107666,-0.39041149616241455,-2.6258019261149457e-06
